agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
SOURCE AGENT,0,5596,3429579.0,33.51724137931034,476851.0,29.0
SOURCE AGENT,0,5597,3430549.0,31.29032258064516,476882.0,31.0
SOURCE AGENT,0,5598,3431391.0,14.033333333333333,476942.0,60.0
SOURCE AGENT,0,5599,3432362.0,32.36666666666667,476972.0,30.0
SOURCE AGENT,0,5600,3433334.0,33.51724137931034,477001.0,29.0
SOURCE AGENT,0,5601,3434174.0,13.548387096774194,477063.0,62.0
SOURCE AGENT,0,5602,3435146.0,33.51724137931034,477092.0,29.0
SOURCE AGENT,0,5603,3435983.0,12.876923076923077,477157.0,65.0
SOURCE AGENT,0,5604,3436955.0,33.51724137931034,477186.0,29.0
SOURCE AGENT,0,5605,3437396.0,2.6890243902439024,477350.0,164.0
SOURCE AGENT,0,5606,3438234.0,13.09375,477414.0,64.0
SOURCE AGENT,0,5607,3439206.0,33.51724137931034,477443.0,29.0
SOURCE AGENT,0,5608,3440178.0,33.51724137931034,477472.0,29.0
SOURCE AGENT,0,5609,3441150.0,33.51724137931034,477501.0,29.0
SOURCE AGENT,0,5610,3442122.0,33.51724137931034,477530.0,29.0
SOURCE AGENT,0,5611,3443094.0,33.51724137931034,477559.0,29.0
SOURCE AGENT,0,5612,3443933.0,13.317460317460318,477622.0,63.0
SOURCE AGENT,0,5613,3444772.0,13.317460317460318,477685.0,63.0
SOURCE AGENT,0,5614,3445744.0,33.51724137931034,477714.0,29.0
SOURCE AGENT,0,5615,3446716.0,33.51724137931034,477743.0,29.0
SOURCE AGENT,0,5616,3447432.0,8.229885057471265,477830.0,87.0
SOURCE AGENT,0,5617,3448266.0,12.264705882352942,477898.0,68.0
SOURCE AGENT,0,5618,3449106.0,13.548387096774194,477960.0,62.0
SOURCE AGENT,0,5619,3450077.0,32.36666666666667,477990.0,30.0
SOURCE AGENT,0,5620,3450507.0,5.657894736842105,478066.0,76.0
SOURCE AGENT,0,5621,3451347.0,13.548387096774194,478128.0,62.0
SOURCE AGENT,0,5622,3452190.0,14.288135593220339,478187.0,59.0
SOURCE AGENT,0,5623,3453162.0,33.51724137931034,478216.0,29.0
SOURCE AGENT,0,5624,3454133.0,32.36666666666667,478246.0,30.0
SOURCE AGENT,0,5625,3455104.0,32.36666666666667,478276.0,30.0
SOURCE AGENT,0,5626,3456076.0,33.51724137931034,478305.0,29.0
SOURCE AGENT,0,5627,3457047.0,32.36666666666667,478335.0,30.0
SOURCE AGENT,0,5628,3458019.0,33.51724137931034,478364.0,29.0
SOURCE AGENT,0,5629,3458229.0,2.142857142857143,478462.0,98.0
SOURCE AGENT,0,5630,3459070.0,13.78688524590164,478523.0,61.0
SOURCE AGENT,0,5631,3459780.0,7.634408602150538,478616.0,93.0
SOURCE AGENT,0,5632,3460622.0,14.033333333333333,478676.0,60.0
SOURCE AGENT,0,5633,3461594.0,33.51724137931034,478705.0,29.0
SOURCE AGENT,0,5634,3462565.0,32.36666666666667,478735.0,30.0
SOURCE AGENT,0,5635,3463537.0,33.51724137931034,478764.0,29.0
SOURCE AGENT,0,5636,3464509.0,33.51724137931034,478793.0,29.0
SOURCE AGENT,0,5637,3465481.0,33.51724137931034,478822.0,29.0
SOURCE AGENT,0,5638,3466453.0,33.51724137931034,478851.0,29.0
SOURCE AGENT,0,5639,3467425.0,33.51724137931034,478880.0,29.0
SOURCE AGENT,0,5640,3468266.0,13.78688524590164,478941.0,61.0
SOURCE AGENT,0,5641,3469105.0,13.317460317460318,479004.0,63.0
SOURCE AGENT,0,5642,3469552.0,7.576271186440678,479063.0,59.0
SOURCE AGENT,0,5643,3470524.0,33.51724137931034,479092.0,29.0
SOURCE AGENT,0,5644,3471495.0,32.36666666666667,479122.0,30.0
SOURCE AGENT,0,5645,3472335.0,13.548387096774194,479184.0,62.0
SOURCE AGENT,0,5646,3473307.0,33.51724137931034,479213.0,29.0
SOURCE AGENT,0,5647,3474144.0,12.876923076923077,479278.0,65.0
SOURCE AGENT,0,5648,3475115.0,32.36666666666667,479308.0,30.0
SOURCE AGENT,0,5649,3476086.0,32.36666666666667,479338.0,30.0
SOURCE AGENT,0,5650,3477056.0,31.29032258064516,479369.0,31.0
SOURCE AGENT,0,5651,3477898.0,14.033333333333333,479429.0,60.0
SOURCE AGENT,0,5652,3478734.0,12.666666666666666,479495.0,66.0
SOURCE AGENT,0,5653,3479706.0,33.51724137931034,479524.0,29.0
SOURCE AGENT,0,5654,3480678.0,33.51724137931034,479553.0,29.0
SOURCE AGENT,0,5655,3480491.0,-1.8888888888888888,479652.0,99.0
SOURCE AGENT,0,5656,3481200.0,7.542553191489362,479746.0,94.0
SOURCE AGENT,0,5657,3481027.0,-2.0352941176470587,479831.0,85.0
SOURCE AGENT,0,5658,3475757.0,-39.62406015037594,479964.0,133.0
SOURCE AGENT,0,5659,3476729.0,33.51724137931034,479993.0,29.0
SOURCE AGENT,0,5660,3477701.0,33.51724137931034,480022.0,29.0
SOURCE AGENT,0,5661,3478673.0,33.51724137931034,480051.0,29.0
SOURCE AGENT,0,5662,3479645.0,33.51724137931034,480080.0,29.0
SOURCE AGENT,0,5663,3480617.0,33.51724137931034,480109.0,29.0
SOURCE AGENT,0,5664,3481315.0,6.647619047619048,480214.0,105.0
SOURCE AGENT,0,5665,3482031.0,8.229885057471265,480301.0,87.0
SOURCE AGENT,0,5666,3482866.0,12.462686567164178,480368.0,67.0
SOURCE AGENT,0,5667,3483838.0,33.51724137931034,480397.0,29.0
SOURCE AGENT,0,5668,3484810.0,33.51724137931034,480426.0,29.0
SOURCE AGENT,0,5669,3485781.0,32.36666666666667,480456.0,30.0
SOURCE AGENT,0,5670,3486620.0,13.317460317460318,480519.0,63.0
SOURCE AGENT,0,5671,3487447.0,11.026666666666667,480594.0,75.0
SOURCE AGENT,0,5672,3488284.0,12.876923076923077,480659.0,65.0
SOURCE AGENT,0,5673,3489128.0,14.551724137931034,480717.0,58.0
SOURCE AGENT,0,5674,3489826.0,6.647619047619048,480822.0,105.0
SOURCE AGENT,0,5675,3490798.0,33.51724137931034,480851.0,29.0
SOURCE AGENT,0,5676,3491770.0,33.51724137931034,480880.0,29.0
SOURCE AGENT,0,5677,3492742.0,33.51724137931034,480909.0,29.0
SOURCE AGENT,0,5678,3493714.0,33.51724137931034,480938.0,29.0
SOURCE AGENT,0,5679,3494686.0,33.51724137931034,480967.0,29.0
SOURCE AGENT,0,5680,3495658.0,33.51724137931034,480996.0,29.0
SOURCE AGENT,0,5681,3496469.0,8.912087912087912,481087.0,91.0
SOURCE AGENT,0,5682,3497441.0,33.51724137931034,481116.0,29.0
SOURCE AGENT,0,5683,3498278.0,12.876923076923077,481181.0,65.0
SOURCE AGENT,0,5684,3499119.0,13.78688524590164,481242.0,61.0
SOURCE AGENT,0,5685,3500091.0,33.51724137931034,481271.0,29.0
SOURCE AGENT,0,5686,3501061.0,31.29032258064516,481302.0,31.0
SOURCE AGENT,0,5687,3501880.0,9.867469879518072,481385.0,83.0
SOURCE AGENT,0,5688,3502852.0,33.51724137931034,481414.0,29.0
SOURCE AGENT,0,5689,3503680.0,11.18918918918919,481488.0,74.0
SOURCE AGENT,0,5690,3504298.0,7.186046511627907,481574.0,86.0
SOURCE AGENT,0,5691,3505126.0,11.18918918918919,481648.0,74.0
SOURCE AGENT,0,5692,3506097.0,32.36666666666667,481678.0,30.0
SOURCE AGENT,0,5693,3507069.0,33.51724137931034,481707.0,29.0
SOURCE AGENT,0,5694,3508041.0,33.51724137931034,481736.0,29.0
SOURCE AGENT,0,5695,3509011.0,31.29032258064516,481767.0,31.0
SOURCE AGENT,0,5696,3509853.0,14.033333333333333,481827.0,60.0
SOURCE AGENT,0,5697,3510825.0,33.51724137931034,481856.0,29.0
SOURCE AGENT,0,5698,3511630.0,8.29896907216495,481953.0,97.0
SOURCE AGENT,0,5699,3512602.0,33.51724137931034,481982.0,29.0
SOURCE AGENT,0,5700,3513572.0,31.29032258064516,482013.0,31.0
SOURCE AGENT,0,5701,3514543.0,32.36666666666667,482043.0,30.0
SOURCE AGENT,0,5702,3515515.0,33.51724137931034,482072.0,29.0
SOURCE AGENT,0,5703,3516487.0,33.51724137931034,482101.0,29.0
SOURCE AGENT,0,5704,3517458.0,32.36666666666667,482131.0,30.0
SOURCE AGENT,0,5705,3518430.0,33.51724137931034,482160.0,29.0
SOURCE AGENT,0,5706,3519401.0,32.36666666666667,482190.0,30.0
SOURCE AGENT,0,5707,3520373.0,33.51724137931034,482219.0,29.0
SOURCE AGENT,0,5708,3521345.0,33.51724137931034,482248.0,29.0
SOURCE AGENT,0,5709,3522316.0,32.36666666666667,482278.0,30.0
SOURCE AGENT,0,5710,3523288.0,33.51724137931034,482307.0,29.0
SOURCE AGENT,0,5711,3523384.0,0.8495575221238938,482420.0,113.0
SOURCE AGENT,0,5712,3524356.0,33.51724137931034,482449.0,29.0
SOURCE AGENT,0,5713,3525328.0,33.51724137931034,482478.0,29.0
SOURCE AGENT,0,5714,3525964.0,9.352941176470589,482546.0,68.0
SOURCE AGENT,0,5715,3526802.0,13.09375,482610.0,64.0
SOURCE AGENT,0,5716,3526862.0,0.40268456375838924,482759.0,149.0
SOURCE AGENT,0,5717,3527834.0,33.51724137931034,482788.0,29.0
SOURCE AGENT,0,5718,3528675.0,13.78688524590164,482849.0,61.0
SOURCE AGENT,0,5719,3529647.0,33.51724137931034,482878.0,29.0
SOURCE AGENT,0,5720,3530619.0,33.51724137931034,482907.0,29.0
SOURCE AGENT,0,5721,3531591.0,33.51724137931034,482936.0,29.0
SOURCE AGENT,0,5722,3532430.0,13.317460317460318,482999.0,63.0
SOURCE AGENT,0,5723,3532664.0,3.1621621621621623,483073.0,74.0
SOURCE AGENT,0,5724,3533635.0,32.36666666666667,483103.0,30.0
SOURCE AGENT,0,5725,3534469.0,12.264705882352942,483171.0,68.0
SOURCE AGENT,0,5726,3535441.0,33.51724137931034,483200.0,29.0
SOURCE AGENT,0,5727,3536411.0,31.29032258064516,483231.0,31.0
SOURCE AGENT,0,5728,3537251.0,13.548387096774194,483293.0,62.0
SOURCE AGENT,0,5729,3537696.0,7.295081967213115,483354.0,61.0
SOURCE AGENT,0,5730,3538668.0,33.51724137931034,483383.0,29.0
SOURCE AGENT,0,5731,3539640.0,33.51724137931034,483412.0,29.0
SOURCE AGENT,0,5732,3540486.0,15.107142857142858,483468.0,56.0
SOURCE AGENT,0,5733,3541324.0,13.09375,483532.0,64.0
SOURCE AGENT,0,5734,3542162.0,13.09375,483596.0,64.0
SOURCE AGENT,0,5735,3543127.0,26.805555555555557,483632.0,36.0
SOURCE AGENT,0,5736,3544090.0,25.342105263157894,483670.0,38.0
SOURCE AGENT,0,5737,3545062.0,33.51724137931034,483699.0,29.0
SOURCE AGENT,0,5738,3546034.0,33.51724137931034,483728.0,29.0
SOURCE AGENT,0,5739,3547006.0,33.51724137931034,483757.0,29.0
SOURCE AGENT,0,5740,3547978.0,33.51724137931034,483786.0,29.0
SOURCE AGENT,0,5741,3548950.0,33.51724137931034,483815.0,29.0
SOURCE AGENT,0,5742,3549676.0,9.428571428571429,483892.0,77.0
SOURCE AGENT,0,5743,3550648.0,33.51724137931034,483921.0,29.0
SOURCE AGENT,0,5744,3551096.0,7.724137931034483,483979.0,58.0
SOURCE AGENT,0,5745,3552068.0,33.51724137931034,484008.0,29.0
SOURCE AGENT,0,5746,3553039.0,32.36666666666667,484038.0,30.0
SOURCE AGENT,0,5747,3554011.0,33.51724137931034,484067.0,29.0
SOURCE AGENT,0,5748,3554983.0,33.51724137931034,484096.0,29.0
SOURCE AGENT,0,5749,3555955.0,33.51724137931034,484125.0,29.0
SOURCE AGENT,0,5750,3556927.0,33.51724137931034,484154.0,29.0
SOURCE AGENT,0,5751,3557772.0,14.824561403508772,484211.0,57.0
SOURCE AGENT,0,5752,3558744.0,33.51724137931034,484240.0,29.0
SOURCE AGENT,0,5753,3559585.0,13.78688524590164,484301.0,61.0
SOURCE AGENT,0,5754,3560431.0,15.107142857142858,484357.0,56.0
SOURCE AGENT,0,5755,3561404.0,34.75,484385.0,28.0
SOURCE AGENT,0,5756,3562376.0,33.51724137931034,484414.0,29.0
SOURCE AGENT,0,5757,3563221.0,14.824561403508772,484471.0,57.0
SOURCE AGENT,0,5758,3564193.0,33.51724137931034,484500.0,29.0
SOURCE AGENT,0,5759,3565165.0,33.51724137931034,484529.0,29.0
SOURCE AGENT,0,5760,3566137.0,33.51724137931034,484558.0,29.0
SOURCE AGENT,0,5761,3566584.0,7.576271186440678,484617.0,59.0
SOURCE AGENT,0,5762,3567424.0,13.548387096774194,484679.0,62.0
SOURCE AGENT,0,5763,3567384.0,-0.26666666666666666,484829.0,150.0
SOURCE AGENT,0,5764,3568356.0,33.51724137931034,484858.0,29.0
SOURCE AGENT,0,5765,3569194.0,13.09375,484922.0,64.0
SOURCE AGENT,0,5766,3570166.0,33.51724137931034,484951.0,29.0
SOURCE AGENT,0,5767,3571138.0,33.51724137931034,484980.0,29.0
SOURCE AGENT,0,5768,3571978.0,13.548387096774194,485042.0,62.0
SOURCE AGENT,0,5769,3572949.0,32.36666666666667,485072.0,30.0
SOURCE AGENT,0,5770,3573681.0,10.309859154929578,485143.0,71.0
SOURCE AGENT,0,5771,3574653.0,33.51724137931034,485172.0,29.0
SOURCE AGENT,0,5772,3575624.0,32.36666666666667,485202.0,30.0
SOURCE AGENT,0,5773,3576596.0,33.51724137931034,485231.0,29.0
SOURCE AGENT,0,5774,3577568.0,33.51724137931034,485260.0,29.0
SOURCE AGENT,0,5775,3578540.0,33.51724137931034,485289.0,29.0
SOURCE AGENT,0,5776,3579377.0,12.876923076923077,485354.0,65.0
SOURCE AGENT,0,5777,3580349.0,33.51724137931034,485383.0,29.0
SOURCE AGENT,0,5778,3581321.0,33.51724137931034,485412.0,29.0
SOURCE AGENT,0,5779,3581665.0,5.4603174603174605,485475.0,63.0
SOURCE AGENT,0,5780,3582511.0,15.107142857142858,485531.0,56.0
SOURCE AGENT,0,5781,3582859.0,5.898305084745763,485590.0,59.0
SOURCE AGENT,0,5782,3583831.0,33.51724137931034,485619.0,29.0
SOURCE AGENT,0,5783,3584803.0,33.51724137931034,485648.0,29.0
SOURCE AGENT,0,5784,3585638.0,12.462686567164178,485715.0,67.0
SOURCE AGENT,0,5785,3586479.0,13.78688524590164,485776.0,61.0
SOURCE AGENT,0,5786,3587451.0,33.51724137931034,485805.0,29.0
SOURCE AGENT,0,5787,3588423.0,33.51724137931034,485834.0,29.0
SOURCE AGENT,0,5788,3589263.0,13.548387096774194,485896.0,62.0
SOURCE AGENT,0,5789,3590235.0,33.51724137931034,485925.0,29.0
SOURCE AGENT,0,5790,3591207.0,33.51724137931034,485954.0,29.0
SOURCE AGENT,0,5791,3592052.0,14.824561403508772,486011.0,57.0
SOURCE AGENT,0,5792,3593024.0,33.51724137931034,486040.0,29.0
SOURCE AGENT,0,5793,3593765.0,11.951612903225806,486102.0,62.0
SOURCE AGENT,0,5794,3594466.0,6.872549019607843,486204.0,102.0
SOURCE AGENT,0,5795,3595293.0,11.026666666666667,486279.0,75.0
SOURCE AGENT,0,5796,3595995.0,6.9504950495049505,486380.0,101.0
SOURCE AGENT,0,5797,3596446.0,8.2,486435.0,55.0
SOURCE AGENT,0,5798,3597418.0,33.51724137931034,486464.0,29.0
SOURCE AGENT,0,5799,3598244.0,10.868421052631579,486540.0,76.0
SOURCE AGENT,0,5800,3598942.0,6.647619047619048,486645.0,105.0
SOURCE AGENT,0,5801,3599782.0,13.548387096774194,486707.0,62.0
SOURCE AGENT,0,5802,3600754.0,33.51724137931034,486736.0,29.0
SOURCE AGENT,0,5803,3601726.0,33.51724137931034,486765.0,29.0
SOURCE AGENT,0,5804,3601234.0,-4.598130841121495,486872.0,107.0
SOURCE AGENT,0,5805,3602049.0,9.367816091954023,486959.0,87.0
SOURCE AGENT,0,5806,3603018.0,30.28125,486991.0,32.0
SOURCE AGENT,0,5807,3603866.0,15.703703703703704,487045.0,54.0
SOURCE AGENT,0,5808,3604713.0,15.4,487100.0,55.0
SOURCE AGENT,0,5809,3605548.0,12.462686567164178,487167.0,67.0
SOURCE AGENT,0,5810,3606393.0,14.824561403508772,487224.0,57.0
SOURCE AGENT,0,5811,3607365.0,33.51724137931034,487253.0,29.0
SOURCE AGENT,0,5812,3608337.0,33.51724137931034,487282.0,29.0
SOURCE AGENT,0,5813,3609170.0,12.072463768115941,487351.0,69.0
SOURCE AGENT,0,5814,3610014.0,14.551724137931034,487409.0,58.0
SOURCE AGENT,0,5815,3610835.0,10.135802469135802,487490.0,81.0
SOURCE AGENT,0,5816,3611682.0,15.4,487545.0,55.0
SOURCE AGENT,0,5817,3612498.0,9.488372093023257,487631.0,86.0
SOURCE AGENT,0,5818,3613460.0,24.666666666666668,487670.0,39.0
SOURCE AGENT,0,5819,3613893.0,2.5174418604651163,487842.0,172.0
SOURCE AGENT,0,5820,3614677.0,6.6440677966101696,487960.0,118.0
SOURCE AGENT,0,5821,3615495.0,9.738095238095237,488044.0,84.0
SOURCE AGENT,0,5822,3616460.0,26.805555555555557,488080.0,36.0
SOURCE AGENT,0,5823,3617428.0,29.333333333333332,488113.0,33.0
SOURCE AGENT,0,5824,3618400.0,33.51724137931034,488142.0,29.0
SOURCE AGENT,0,5825,3619116.0,8.229885057471265,488229.0,87.0
SOURCE AGENT,0,5826,3619957.0,13.78688524590164,488290.0,61.0
SOURCE AGENT,0,5827,3620805.0,15.703703703703704,488344.0,54.0
SOURCE AGENT,0,5828,3621774.0,30.28125,488376.0,32.0
SOURCE AGENT,0,5829,3622745.0,32.36666666666667,488406.0,30.0
SOURCE AGENT,0,5830,3623195.0,8.035714285714286,488462.0,56.0
SOURCE AGENT,0,5831,3624167.0,33.51724137931034,488491.0,29.0
SOURCE AGENT,0,5832,3625013.0,15.107142857142858,488547.0,56.0
SOURCE AGENT,0,5833,3625461.0,7.724137931034483,488605.0,58.0
SOURCE AGENT,0,5834,3626433.0,33.51724137931034,488634.0,29.0
SOURCE AGENT,0,5835,3627405.0,33.51724137931034,488663.0,29.0
SOURCE AGENT,0,5836,3628252.0,15.4,488718.0,55.0
SOURCE AGENT,0,5837,3629224.0,33.51724137931034,488747.0,29.0
SOURCE AGENT,0,5838,3630071.0,15.4,488802.0,55.0
SOURCE AGENT,0,5839,3631043.0,33.51724137931034,488831.0,29.0
SOURCE AGENT,0,5840,3632012.0,30.28125,488863.0,32.0
SOURCE AGENT,0,5841,3632984.0,33.51724137931034,488892.0,29.0
SOURCE AGENT,0,5842,3633204.0,2.5,488980.0,88.0
SOURCE AGENT,0,5843,3633915.0,7.728260869565218,489072.0,92.0
SOURCE AGENT,0,5844,3634887.0,33.51724137931034,489101.0,29.0
SOURCE AGENT,0,5845,3635858.0,32.36666666666667,489131.0,30.0
SOURCE AGENT,0,5846,3636830.0,33.51724137931034,489160.0,29.0
SOURCE AGENT,0,5847,3637802.0,33.51724137931034,489189.0,29.0
SOURCE AGENT,0,5848,3638629.0,11.026666666666667,489264.0,75.0
SOURCE AGENT,0,5849,3639599.0,31.29032258064516,489295.0,31.0
SOURCE AGENT,0,5850,3640570.0,32.36666666666667,489325.0,30.0
SOURCE AGENT,0,5851,3641542.0,33.51724137931034,489354.0,29.0
SOURCE AGENT,0,5852,3642513.0,32.36666666666667,489384.0,30.0
SOURCE AGENT,0,5853,3643485.0,33.51724137931034,489413.0,29.0
SOURCE AGENT,0,5854,3644332.0,15.4,489468.0,55.0
SOURCE AGENT,0,5855,3645175.0,14.288135593220339,489527.0,59.0
SOURCE AGENT,0,5856,3646146.0,32.36666666666667,489557.0,30.0
SOURCE AGENT,0,5857,3646987.0,13.78688524590164,489618.0,61.0
SOURCE AGENT,0,5858,3647694.0,7.364583333333333,489714.0,96.0
SOURCE AGENT,0,5859,3648088.0,3.517857142857143,489826.0,112.0
SOURCE AGENT,0,5860,3649060.0,33.51724137931034,489855.0,29.0
SOURCE AGENT,0,5861,3649770.0,7.634408602150538,489948.0,93.0
SOURCE AGENT,0,5862,3650614.0,14.551724137931034,490006.0,58.0
SOURCE AGENT,0,5863,3651061.0,7.576271186440678,490065.0,59.0
SOURCE AGENT,0,5864,3652033.0,33.51724137931034,490094.0,29.0
SOURCE AGENT,0,5865,3653005.0,33.51724137931034,490123.0,29.0
SOURCE AGENT,0,5866,3653831.0,10.868421052631579,490199.0,76.0
SOURCE AGENT,0,5867,3654801.0,31.29032258064516,490230.0,31.0
SOURCE AGENT,0,5868,3655644.0,14.288135593220339,490289.0,59.0
SOURCE AGENT,0,5869,3656616.0,33.51724137931034,490318.0,29.0
SOURCE AGENT,0,5870,3657462.0,15.107142857142858,490374.0,56.0
SOURCE AGENT,0,5871,3658434.0,33.51724137931034,490403.0,29.0
SOURCE AGENT,0,5872,3659406.0,33.51724137931034,490432.0,29.0
SOURCE AGENT,0,5873,3660378.0,33.51724137931034,490461.0,29.0
SOURCE AGENT,0,5874,3661348.0,31.29032258064516,490492.0,31.0
SOURCE AGENT,0,5875,3662194.0,15.107142857142858,490548.0,56.0
SOURCE AGENT,0,5876,3663166.0,33.51724137931034,490577.0,29.0
SOURCE AGENT,0,5877,3664137.0,32.36666666666667,490607.0,30.0
SOURCE AGENT,0,5878,3664856.0,8.55952380952381,490691.0,84.0
SOURCE AGENT,0,5879,3665827.0,32.36666666666667,490721.0,30.0
SOURCE AGENT,0,5880,3666648.0,10.135802469135802,490802.0,81.0
SOURCE AGENT,0,5881,3667620.0,33.51724137931034,490831.0,29.0
SOURCE AGENT,0,5882,3668463.0,14.288135593220339,490890.0,59.0
SOURCE AGENT,0,5883,3669299.0,12.666666666666666,490956.0,66.0
SOURCE AGENT,0,5884,3670270.0,32.36666666666667,490986.0,30.0
SOURCE AGENT,0,5885,3670720.0,8.035714285714286,491042.0,56.0
SOURCE AGENT,0,5886,3671692.0,33.51724137931034,491071.0,29.0
SOURCE AGENT,0,5887,3672663.0,32.36666666666667,491101.0,30.0
SOURCE AGENT,0,5888,3673337.0,5.224806201550388,491230.0,129.0
SOURCE AGENT,0,5889,3674309.0,33.51724137931034,491259.0,29.0
SOURCE AGENT,0,5890,3675144.0,12.462686567164178,491326.0,67.0
SOURCE AGENT,0,5891,3676116.0,33.51724137931034,491355.0,29.0
SOURCE AGENT,0,5892,3677088.0,33.51724137931034,491384.0,29.0
SOURCE AGENT,0,5893,3677537.0,7.87719298245614,491441.0,57.0
SOURCE AGENT,0,5894,3678507.0,31.29032258064516,491472.0,31.0
SOURCE AGENT,0,5895,3679479.0,33.51724137931034,491501.0,29.0
SOURCE AGENT,0,5896,3680451.0,33.51724137931034,491530.0,29.0
SOURCE AGENT,0,5897,3681422.0,32.36666666666667,491560.0,30.0
SOURCE AGENT,0,5898,3682393.0,32.36666666666667,491590.0,30.0
SOURCE AGENT,0,5899,3683364.0,32.36666666666667,491620.0,30.0
SOURCE AGENT,0,5900,3682490.0,-4.552083333333333,491812.0,192.0
SOURCE AGENT,0,5901,3683334.0,14.551724137931034,491870.0,58.0
SOURCE AGENT,0,5902,3683781.0,7.576271186440678,491929.0,59.0
SOURCE AGENT,0,5903,3684753.0,33.51724137931034,491958.0,29.0
SOURCE AGENT,0,5904,3685725.0,33.51724137931034,491987.0,29.0
SOURCE AGENT,0,5905,3686697.0,33.51724137931034,492016.0,29.0
SOURCE AGENT,0,5906,3687539.0,14.033333333333333,492076.0,60.0
SOURCE AGENT,0,5907,3688511.0,33.51724137931034,492105.0,29.0
SOURCE AGENT,0,5908,3689357.0,15.107142857142858,492161.0,56.0
SOURCE AGENT,0,5909,3690195.0,13.09375,492225.0,64.0
SOURCE AGENT,0,5910,3691022.0,11.026666666666667,492300.0,75.0
SOURCE AGENT,0,5911,3691994.0,33.51724137931034,492329.0,29.0
SOURCE AGENT,0,5912,3692966.0,33.51724137931034,492358.0,29.0
SOURCE AGENT,0,5913,3693796.0,11.527777777777779,492430.0,72.0
SOURCE AGENT,0,5914,3694644.0,15.703703703703704,492484.0,54.0
SOURCE AGENT,0,5915,3695616.0,33.51724137931034,492513.0,29.0
SOURCE AGENT,0,5916,3696588.0,33.51724137931034,492542.0,29.0
SOURCE AGENT,0,5917,3697560.0,33.51724137931034,492571.0,29.0
SOURCE AGENT,0,5918,3698532.0,33.51724137931034,492600.0,29.0
SOURCE AGENT,0,5919,3699504.0,33.51724137931034,492629.0,29.0
SOURCE AGENT,0,5920,3700476.0,33.51724137931034,492658.0,29.0
SOURCE AGENT,0,5921,3701316.0,13.548387096774194,492720.0,62.0
SOURCE AGENT,0,5922,3701766.0,8.035714285714286,492776.0,56.0
SOURCE AGENT,0,5923,3702610.0,14.551724137931034,492834.0,58.0
SOURCE AGENT,0,5924,3703448.0,13.09375,492898.0,64.0
SOURCE AGENT,0,5925,3704276.0,11.18918918918919,492972.0,74.0
SOURCE AGENT,0,5926,3704614.0,4.898550724637682,493041.0,69.0
SOURCE AGENT,0,5927,3705452.0,13.09375,493105.0,64.0
SOURCE AGENT,0,5928,3706296.0,14.551724137931034,493163.0,58.0
SOURCE AGENT,0,5929,3707268.0,33.51724137931034,493192.0,29.0
SOURCE AGENT,0,5930,3707618.0,6.140350877192983,493249.0,57.0
SOURCE AGENT,0,5931,3708462.0,14.551724137931034,493307.0,58.0
SOURCE AGENT,0,5932,3709046.0,4.866666666666666,493427.0,120.0
SOURCE AGENT,0,5933,3709390.0,5.4603174603174605,493490.0,63.0
SOURCE AGENT,0,5934,3703821.0,-41.25185185185185,493625.0,135.0
SOURCE AGENT,0,5935,3704793.0,33.51724137931034,493654.0,29.0
SOURCE AGENT,0,5936,3705765.0,33.51724137931034,493683.0,29.0
SOURCE AGENT,0,5937,3706737.0,33.51724137931034,493712.0,29.0
SOURCE AGENT,0,5938,3705771.0,-11.232558139534884,493798.0,86.0
SOURCE AGENT,0,5939,3706743.0,33.51724137931034,493827.0,29.0
SOURCE AGENT,0,5940,3707715.0,33.51724137931034,493856.0,29.0
SOURCE AGENT,0,5941,3708687.0,33.51724137931034,493885.0,29.0
SOURCE AGENT,0,5942,3709531.0,14.551724137931034,493943.0,58.0
SOURCE AGENT,0,5943,3710502.0,32.36666666666667,493973.0,30.0
SOURCE AGENT,0,5944,3711473.0,32.36666666666667,494003.0,30.0
SOURCE AGENT,0,5945,3712024.0,3.6013071895424837,494156.0,153.0
SOURCE AGENT,0,5946,3712465.0,6.7846153846153845,494221.0,65.0
SOURCE AGENT,0,5947,3713307.0,14.033333333333333,494281.0,60.0
SOURCE AGENT,0,5948,3714132.0,10.714285714285714,494358.0,77.0
SOURCE AGENT,0,5949,3714975.0,14.288135593220339,494417.0,59.0
SOURCE AGENT,0,5950,3715420.0,7.295081967213115,494478.0,61.0
SOURCE AGENT,0,5951,3715739.0,3.625,494566.0,88.0
SOURCE AGENT,0,5952,3716031.0,2.5391304347826087,494681.0,115.0
SOURCE AGENT,0,5953,3716874.0,14.288135593220339,494740.0,59.0
SOURCE AGENT,0,5954,3717601.0,9.56578947368421,494816.0,76.0
SOURCE AGENT,0,5955,3718416.0,9.367816091954023,494903.0,87.0
SOURCE AGENT,0,5956,3719246.0,11.527777777777779,494975.0,72.0
SOURCE AGENT,0,5957,3720086.0,13.548387096774194,495037.0,62.0
SOURCE AGENT,0,5958,3720925.0,13.317460317460318,495100.0,63.0
SOURCE AGENT,0,5959,3721644.0,8.55952380952381,495184.0,84.0
SOURCE AGENT,0,5960,3722282.0,9.666666666666666,495250.0,66.0
SOURCE AGENT,0,5961,3723127.0,14.824561403508772,495307.0,57.0
SOURCE AGENT,0,5962,3723966.0,13.317460317460318,495370.0,63.0
SOURCE AGENT,0,5963,3724808.0,14.033333333333333,495430.0,60.0
