agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
TRANSFER AGENT,0,2729,-1344572.0,10.808823529411764,608144.0,68.0
TRANSFER AGENT,0,2730,-1344082.0,2.289719626168224,608358.0,214.0
TRANSFER AGENT,0,2731,-1343245.0,12.876923076923077,608423.0,65.0
TRANSFER AGENT,0,2732,-1342416.0,11.356164383561644,608496.0,73.0
TRANSFER AGENT,0,2733,-1341581.0,12.462686567164178,608563.0,67.0
TRANSFER AGENT,0,2734,-1340751.0,11.527777777777779,608635.0,72.0
TRANSFER AGENT,0,2735,-1340018.0,10.471428571428572,608705.0,70.0
TRANSFER AGENT,0,2736,-1339182.0,12.666666666666666,608771.0,66.0
TRANSFER AGENT,0,2737,-1338348.0,12.264705882352942,608839.0,68.0
TRANSFER AGENT,0,2738,-1337514.0,12.264705882352942,608907.0,68.0
TRANSFER AGENT,0,2739,-1337089.0,2.361111111111111,609087.0,180.0
TRANSFER AGENT,0,2740,-1336254.0,12.462686567164178,609154.0,67.0
TRANSFER AGENT,0,2741,-1335419.0,12.462686567164178,609221.0,67.0
TRANSFER AGENT,0,2742,-1334586.0,12.072463768115941,609290.0,69.0
TRANSFER AGENT,0,2743,-1333755.0,11.704225352112676,609361.0,71.0
TRANSFER AGENT,0,2744,-1332918.0,12.876923076923077,609426.0,65.0
TRANSFER AGENT,0,2745,-1332083.0,12.462686567164178,609493.0,67.0
TRANSFER AGENT,0,2746,-1331248.0,12.462686567164178,609560.0,67.0
TRANSFER AGENT,0,2747,-1330415.0,12.072463768115941,609629.0,69.0
TRANSFER AGENT,0,2748,-1329579.0,12.666666666666666,609695.0,66.0
TRANSFER AGENT,0,2749,-1331276.0,-13.685483870967742,609819.0,124.0
TRANSFER AGENT,0,2750,-1330440.0,12.666666666666666,609885.0,66.0
TRANSFER AGENT,0,2751,-1329603.0,12.876923076923077,609950.0,65.0
TRANSFER AGENT,0,2752,-1328768.0,12.462686567164178,610017.0,67.0
TRANSFER AGENT,0,2753,-1329672.0,-7.349593495934959,610140.0,123.0
TRANSFER AGENT,0,2754,-1328839.0,12.072463768115941,610209.0,69.0
TRANSFER AGENT,0,2755,-1328129.0,7.634408602150538,610302.0,93.0
TRANSFER AGENT,0,2756,-1327291.0,13.09375,610366.0,64.0
TRANSFER AGENT,0,2757,-1326460.0,11.704225352112676,610437.0,71.0
TRANSFER AGENT,0,2758,-1326000.0,3.1724137931034484,610582.0,145.0
TRANSFER AGENT,0,2759,-1325165.0,12.462686567164178,610649.0,67.0
TRANSFER AGENT,0,2760,-1324658.0,5.173469387755102,610747.0,98.0
TRANSFER AGENT,0,2761,-1323923.0,10.808823529411764,610815.0,68.0
TRANSFER AGENT,0,2762,-1323090.0,12.072463768115941,610884.0,69.0
TRANSFER AGENT,0,2763,-1322256.0,12.264705882352942,610952.0,68.0
TRANSFER AGENT,0,2764,-1321686.0,4.253731343283582,611086.0,134.0
TRANSFER AGENT,0,2765,-1320851.0,12.462686567164178,611153.0,67.0
TRANSFER AGENT,0,2766,-1320024.0,11.026666666666667,611228.0,75.0
TRANSFER AGENT,0,2767,-1319189.0,12.462686567164178,611295.0,67.0
TRANSFER AGENT,0,2768,-1318356.0,12.072463768115941,611364.0,69.0
TRANSFER AGENT,0,2769,-1317521.0,12.462686567164178,611431.0,67.0
TRANSFER AGENT,0,2770,-1316686.0,12.462686567164178,611498.0,67.0
TRANSFER AGENT,0,2771,-1315852.0,12.264705882352942,611566.0,68.0
TRANSFER AGENT,0,2772,-1315216.0,9.352941176470589,611634.0,68.0
TRANSFER AGENT,0,2773,-1314479.0,11.166666666666666,611700.0,66.0
TRANSFER AGENT,0,2774,-1313650.0,11.356164383561644,611773.0,73.0
TRANSFER AGENT,0,2775,-1312931.0,8.55952380952381,611857.0,84.0
TRANSFER AGENT,0,2776,-1312894.0,0.21511627906976744,612029.0,172.0
TRANSFER AGENT,0,2777,-1312058.0,12.666666666666666,612095.0,66.0
TRANSFER AGENT,0,2778,-1311228.0,11.527777777777779,612167.0,72.0
TRANSFER AGENT,0,2779,-1310393.0,12.462686567164178,612234.0,67.0
TRANSFER AGENT,0,2780,-1309559.0,12.264705882352942,612302.0,68.0
TRANSFER AGENT,0,2781,-1308733.0,10.868421052631579,612378.0,76.0
TRANSFER AGENT,0,2782,-1307898.0,12.462686567164178,612445.0,67.0
TRANSFER AGENT,0,2783,-1307272.0,8.025641025641026,612523.0,78.0
TRANSFER AGENT,0,2784,-1306437.0,12.462686567164178,612590.0,67.0
TRANSFER AGENT,0,2785,-1305701.0,10.985074626865671,612657.0,67.0
TRANSFER AGENT,0,2786,-1304867.0,12.264705882352942,612725.0,68.0
TRANSFER AGENT,0,2787,-1304031.0,12.666666666666666,612791.0,66.0
TRANSFER AGENT,0,2788,-1303203.0,11.18918918918919,612865.0,74.0
TRANSFER AGENT,0,2789,-1304381.0,-11.78,612965.0,100.0
TRANSFER AGENT,0,2790,-1303546.0,12.462686567164178,613032.0,67.0
TRANSFER AGENT,0,2791,-1302713.0,12.072463768115941,613101.0,69.0
TRANSFER AGENT,0,2792,-1301982.0,10.152777777777779,613173.0,72.0
TRANSFER AGENT,0,2793,-1301247.0,10.808823529411764,613241.0,68.0
TRANSFER AGENT,0,2794,-1302032.0,-7.621359223300971,613344.0,103.0
TRANSFER AGENT,0,2795,-1301196.0,12.666666666666666,613410.0,66.0
TRANSFER AGENT,0,2796,-1300362.0,12.264705882352942,613478.0,68.0
TRANSFER AGENT,0,2797,-1299625.0,11.166666666666666,613544.0,66.0
TRANSFER AGENT,0,2798,-1298789.0,12.666666666666666,613610.0,66.0
TRANSFER AGENT,0,2799,-1297956.0,12.072463768115941,613679.0,69.0
TRANSFER AGENT,0,2800,-1297119.0,12.876923076923077,613744.0,65.0
TRANSFER AGENT,0,2801,-1296283.0,12.666666666666666,613810.0,66.0
TRANSFER AGENT,0,2802,-1295547.0,10.985074626865671,613877.0,67.0
TRANSFER AGENT,0,2803,-1294713.0,12.264705882352942,613945.0,68.0
TRANSFER AGENT,0,2804,-1293879.0,12.264705882352942,614013.0,68.0
TRANSFER AGENT,0,2805,-1293041.0,13.09375,614077.0,64.0
TRANSFER AGENT,0,2806,-1292206.0,12.462686567164178,614144.0,67.0
TRANSFER AGENT,0,2807,-1291373.0,12.072463768115941,614213.0,69.0
TRANSFER AGENT,0,2808,-1290540.0,12.072463768115941,614282.0,69.0
TRANSFER AGENT,0,2809,-1289811.0,9.85135135135135,614356.0,74.0
TRANSFER AGENT,0,2810,-1288978.0,12.072463768115941,614425.0,69.0
TRANSFER AGENT,0,2811,-1288143.0,12.462686567164178,614492.0,67.0
TRANSFER AGENT,0,2812,-1287717.0,5.325,614572.0,80.0
TRANSFER AGENT,0,2813,-1286886.0,11.704225352112676,614643.0,71.0
TRANSFER AGENT,0,2814,-1286152.0,10.63768115942029,614712.0,69.0
TRANSFER AGENT,0,2815,-1285420.0,10.309859154929578,614783.0,71.0
TRANSFER AGENT,0,2816,-1284585.0,12.462686567164178,614850.0,67.0
TRANSFER AGENT,0,2817,-1283749.0,12.666666666666666,614916.0,66.0
TRANSFER AGENT,0,2818,-1282912.0,12.876923076923077,614981.0,65.0
TRANSFER AGENT,0,2819,-1282077.0,12.462686567164178,615048.0,67.0
TRANSFER AGENT,0,2820,-1281242.0,12.462686567164178,615115.0,67.0
TRANSFER AGENT,0,2821,-1280410.0,11.885714285714286,615185.0,70.0
TRANSFER AGENT,0,2822,-1279577.0,12.072463768115941,615254.0,69.0
TRANSFER AGENT,0,2823,-1278744.0,12.072463768115941,615323.0,69.0
TRANSFER AGENT,0,2824,-1279143.0,-3.5309734513274336,615436.0,113.0
TRANSFER AGENT,0,2825,-1278308.0,12.462686567164178,615503.0,67.0
TRANSFER AGENT,0,2826,-1277473.0,12.462686567164178,615570.0,67.0
TRANSFER AGENT,0,2827,-1276641.0,11.885714285714286,615640.0,70.0
TRANSFER AGENT,0,2828,-1275822.0,9.867469879518072,615723.0,83.0
TRANSFER AGENT,0,2829,-1274991.0,11.704225352112676,615794.0,71.0
TRANSFER AGENT,0,2830,-1274256.0,10.808823529411764,615862.0,68.0
TRANSFER AGENT,0,2831,-1273521.0,10.808823529411764,615930.0,68.0
TRANSFER AGENT,0,2832,-1272688.0,12.072463768115941,615999.0,69.0
TRANSFER AGENT,0,2833,-1271855.0,12.072463768115941,616068.0,69.0
TRANSFER AGENT,0,2834,-1271120.0,10.808823529411764,616136.0,68.0
TRANSFER AGENT,0,2835,-1270397.0,9.0375,616216.0,80.0
TRANSFER AGENT,0,2836,-1269663.0,10.63768115942029,616285.0,69.0
TRANSFER AGENT,0,2837,-1268827.0,12.666666666666666,616351.0,66.0
TRANSFER AGENT,0,2838,-1267992.0,12.462686567164178,616418.0,67.0
TRANSFER AGENT,0,2839,-1267157.0,12.462686567164178,616485.0,67.0
TRANSFER AGENT,0,2840,-1266322.0,12.462686567164178,616552.0,67.0
TRANSFER AGENT,0,2841,-1265486.0,12.666666666666666,616618.0,66.0
TRANSFER AGENT,0,2842,-1264651.0,12.462686567164178,616685.0,67.0
TRANSFER AGENT,0,2843,-1263821.0,11.527777777777779,616757.0,72.0
TRANSFER AGENT,0,2844,-1262987.0,12.264705882352942,616825.0,68.0
TRANSFER AGENT,0,2845,-1262253.0,10.63768115942029,616894.0,69.0
TRANSFER AGENT,0,2846,-1261417.0,12.666666666666666,616960.0,66.0
TRANSFER AGENT,0,2847,-1260584.0,12.072463768115941,617029.0,69.0
TRANSFER AGENT,0,2848,-1259751.0,12.072463768115941,617098.0,69.0
TRANSFER AGENT,0,2849,-1258914.0,12.876923076923077,617163.0,65.0
TRANSFER AGENT,0,2850,-1258079.0,12.462686567164178,617230.0,67.0
TRANSFER AGENT,0,2851,-1257345.0,10.63768115942029,617299.0,69.0
TRANSFER AGENT,0,2852,-1258346.0,-8.272727272727273,617420.0,121.0
TRANSFER AGENT,0,2853,-1257511.0,12.462686567164178,617487.0,67.0
TRANSFER AGENT,0,2854,-1256676.0,12.462686567164178,617554.0,67.0
TRANSFER AGENT,0,2855,-1255840.0,12.666666666666666,617620.0,66.0
TRANSFER AGENT,0,2856,-1255252.0,5.068965517241379,617736.0,116.0
TRANSFER AGENT,0,2857,-1254413.0,13.317460317460318,617799.0,63.0
TRANSFER AGENT,0,2858,-1253577.0,12.666666666666666,617865.0,66.0
TRANSFER AGENT,0,2859,-1252742.0,12.462686567164178,617932.0,67.0
TRANSFER AGENT,0,2860,-1251907.0,12.462686567164178,617999.0,67.0
TRANSFER AGENT,0,2861,-1251172.0,10.808823529411764,618067.0,68.0
TRANSFER AGENT,0,2862,-1250336.0,12.666666666666666,618133.0,66.0
TRANSFER AGENT,0,2863,-1254246.0,-24.59119496855346,618292.0,159.0
TRANSFER AGENT,0,2864,-1253415.0,11.704225352112676,618363.0,71.0
TRANSFER AGENT,0,2865,-1252584.0,11.704225352112676,618434.0,71.0
TRANSFER AGENT,0,2866,-1251876.0,7.4526315789473685,618529.0,95.0
TRANSFER AGENT,0,2867,-1251043.0,12.072463768115941,618598.0,69.0
TRANSFER AGENT,0,2868,-1250209.0,12.264705882352942,618666.0,68.0
TRANSFER AGENT,0,2869,-1249376.0,12.072463768115941,618735.0,69.0
TRANSFER AGENT,0,2870,-1249165.0,2.1752577319587627,618832.0,97.0
TRANSFER AGENT,0,2871,-1248334.0,11.704225352112676,618903.0,71.0
TRANSFER AGENT,0,2872,-1249354.0,-7.285714285714286,619043.0,140.0
TRANSFER AGENT,0,2873,-1248623.0,10.152777777777779,619115.0,72.0
TRANSFER AGENT,0,2874,-1247792.0,11.704225352112676,619186.0,71.0
TRANSFER AGENT,0,2875,-1250522.0,-16.347305389221557,619353.0,167.0
TRANSFER AGENT,0,2876,-1249685.0,12.876923076923077,619418.0,65.0
TRANSFER AGENT,0,2877,-1251188.0,-11.7421875,619546.0,128.0
TRANSFER AGENT,0,2878,-1252194.0,-7.984126984126984,619672.0,126.0
TRANSFER AGENT,0,2879,-1254192.0,-15.609375,619800.0,128.0
TRANSFER AGENT,0,2880,-1253754.0,6.4411764705882355,619868.0,68.0
TRANSFER AGENT,0,2881,-1253120.0,9.057142857142857,619938.0,70.0
TRANSFER AGENT,0,2882,-1252282.0,13.09375,620002.0,64.0
TRANSFER AGENT,0,2883,-1255699.0,-21.22360248447205,620163.0,161.0
TRANSFER AGENT,0,2884,-1255278.0,2.2880434782608696,620347.0,184.0
TRANSFER AGENT,0,2885,-1254441.0,12.876923076923077,620412.0,65.0
TRANSFER AGENT,0,2886,-1253603.0,13.09375,620476.0,64.0
TRANSFER AGENT,0,2887,-1252870.0,10.471428571428572,620546.0,70.0
TRANSFER AGENT,0,2888,-1252034.0,12.666666666666666,620612.0,66.0
TRANSFER AGENT,0,2889,-1251299.0,10.808823529411764,620680.0,68.0
TRANSFER AGENT,0,2890,-1250466.0,12.072463768115941,620749.0,69.0
TRANSFER AGENT,0,2891,-1249636.0,11.527777777777779,620821.0,72.0
TRANSFER AGENT,0,2892,-1249209.0,5.405063291139241,620900.0,79.0
TRANSFER AGENT,0,2893,-1248373.0,12.666666666666666,620966.0,66.0
TRANSFER AGENT,0,2894,-1247540.0,12.072463768115941,621035.0,69.0
TRANSFER AGENT,0,2895,-1246704.0,12.666666666666666,621101.0,66.0
TRANSFER AGENT,0,2896,-1245969.0,10.808823529411764,621169.0,68.0
TRANSFER AGENT,0,2897,-1245131.0,13.09375,621233.0,64.0
TRANSFER AGENT,0,2898,-1244958.0,0.5195195195195195,621566.0,333.0
TRANSFER AGENT,0,2899,-1244229.0,9.85135135135135,621640.0,74.0
TRANSFER AGENT,0,2900,-1244301.0,-0.8674698795180723,621723.0,83.0
TRANSFER AGENT,0,2901,-1243464.0,12.876923076923077,621788.0,65.0
TRANSFER AGENT,0,2902,-1242632.0,11.885714285714286,621858.0,70.0
TRANSFER AGENT,0,2903,-1245850.0,-20.1125,622018.0,160.0
TRANSFER AGENT,0,2904,-1245013.0,12.876923076923077,622083.0,65.0
TRANSFER AGENT,0,2905,-1244314.0,6.721153846153846,622187.0,104.0
TRANSFER AGENT,0,2906,-1243478.0,12.666666666666666,622253.0,66.0
TRANSFER AGENT,0,2907,-1242755.0,9.0375,622333.0,80.0
TRANSFER AGENT,0,2908,-1241918.0,12.876923076923077,622398.0,65.0
TRANSFER AGENT,0,2909,-1241094.0,10.564102564102564,622476.0,78.0
TRANSFER AGENT,0,2910,-1240258.0,12.666666666666666,622542.0,66.0
TRANSFER AGENT,0,2911,-1239419.0,13.317460317460318,622605.0,63.0
TRANSFER AGENT,0,2912,-1238857.0,3.9577464788732395,622747.0,142.0
TRANSFER AGENT,0,2913,-1238032.0,10.714285714285714,622824.0,77.0
TRANSFER AGENT,0,2914,-1237440.0,5.285714285714286,622936.0,112.0
TRANSFER AGENT,0,2915,-1237408.0,0.41025641025641024,623014.0,78.0
TRANSFER AGENT,0,2916,-1236574.0,12.264705882352942,623082.0,68.0
TRANSFER AGENT,0,2917,-1235740.0,12.264705882352942,623150.0,68.0
TRANSFER AGENT,0,2918,-1234907.0,12.072463768115941,623219.0,69.0
TRANSFER AGENT,0,2919,-1234071.0,12.666666666666666,623285.0,66.0
TRANSFER AGENT,0,2920,-1233340.0,10.152777777777779,623357.0,72.0
TRANSFER AGENT,0,2921,-1235247.0,-14.022058823529411,623493.0,136.0
TRANSFER AGENT,0,2922,-1234514.0,10.471428571428572,623563.0,70.0
TRANSFER AGENT,0,2923,-1233678.0,12.666666666666666,623629.0,66.0
TRANSFER AGENT,0,2924,-1232845.0,12.072463768115941,623698.0,69.0
TRANSFER AGENT,0,2925,-1232012.0,12.072463768115941,623767.0,69.0
TRANSFER AGENT,0,2926,-1231459.0,3.662251655629139,623918.0,151.0
TRANSFER AGENT,0,2927,-1230625.0,12.264705882352942,623986.0,68.0
TRANSFER AGENT,0,2928,-1229788.0,12.876923076923077,624051.0,65.0
TRANSFER AGENT,0,2929,-1230645.0,-3.127737226277372,624325.0,274.0
TRANSFER AGENT,0,2930,-1229913.0,10.309859154929578,624396.0,71.0
TRANSFER AGENT,0,2931,-1229082.0,11.704225352112676,624467.0,71.0
TRANSFER AGENT,0,2932,-1229862.0,-7.959183673469388,624565.0,98.0
TRANSFER AGENT,0,2933,-1229026.0,12.666666666666666,624631.0,66.0
TRANSFER AGENT,0,2934,-1228189.0,12.876923076923077,624696.0,65.0
TRANSFER AGENT,0,2935,-1227353.0,12.666666666666666,624762.0,66.0
TRANSFER AGENT,0,2936,-1226518.0,12.462686567164178,624829.0,67.0
TRANSFER AGENT,0,2937,-1225683.0,12.462686567164178,624896.0,67.0
TRANSFER AGENT,0,2938,-1224849.0,12.264705882352942,624964.0,68.0
TRANSFER AGENT,0,2939,-1224018.0,11.704225352112676,625035.0,71.0
TRANSFER AGENT,0,2940,-1223191.0,11.026666666666667,625110.0,75.0
TRANSFER AGENT,0,2941,-1222356.0,12.462686567164178,625177.0,67.0
TRANSFER AGENT,0,2942,-1221521.0,12.462686567164178,625244.0,67.0
TRANSFER AGENT,0,2943,-1220686.0,12.462686567164178,625311.0,67.0
TRANSFER AGENT,0,2944,-1221867.0,-11.466019417475728,625414.0,103.0
TRANSFER AGENT,0,2945,-1221133.0,10.63768115942029,625483.0,69.0
TRANSFER AGENT,0,2946,-1220399.0,10.63768115942029,625552.0,69.0
TRANSFER AGENT,0,2947,-1219671.0,9.706666666666667,625627.0,75.0
TRANSFER AGENT,0,2948,-1218937.0,10.63768115942029,625696.0,69.0
TRANSFER AGENT,0,2949,-1218103.0,12.264705882352942,625764.0,68.0
TRANSFER AGENT,0,2950,-1217267.0,12.666666666666666,625830.0,66.0
TRANSFER AGENT,0,2951,-1216440.0,11.026666666666667,625905.0,75.0
TRANSFER AGENT,0,2952,-1215606.0,12.264705882352942,625973.0,68.0
TRANSFER AGENT,0,2953,-1214875.0,10.152777777777779,626045.0,72.0
TRANSFER AGENT,0,2954,-1214041.0,12.264705882352942,626113.0,68.0
TRANSFER AGENT,0,2955,-1213207.0,12.264705882352942,626181.0,68.0
TRANSFER AGENT,0,2956,-1212505.0,6.9504950495049505,626282.0,101.0
TRANSFER AGENT,0,2957,-1211674.0,11.704225352112676,626353.0,71.0
TRANSFER AGENT,0,2958,-1210841.0,12.072463768115941,626422.0,69.0
TRANSFER AGENT,0,2959,-1210110.0,10.152777777777779,626494.0,72.0
TRANSFER AGENT,0,2960,-1209375.0,10.808823529411764,626562.0,68.0
TRANSFER AGENT,0,2961,-1208538.0,12.876923076923077,626627.0,65.0
TRANSFER AGENT,0,2962,-1207807.0,10.152777777777779,626699.0,72.0
TRANSFER AGENT,0,2963,-1206974.0,12.072463768115941,626768.0,69.0
TRANSFER AGENT,0,2964,-1206244.0,10.0,626841.0,73.0
TRANSFER AGENT,0,2965,-1205410.0,12.264705882352942,626909.0,68.0
TRANSFER AGENT,0,2966,-1204574.0,12.666666666666666,626975.0,66.0
TRANSFER AGENT,0,2967,-1204244.0,4.285714285714286,627052.0,77.0
TRANSFER AGENT,0,2968,-1203411.0,12.072463768115941,627121.0,69.0
TRANSFER AGENT,0,2969,-1202576.0,12.462686567164178,627188.0,67.0
TRANSFER AGENT,0,2970,-1201737.0,13.317460317460318,627251.0,63.0
TRANSFER AGENT,0,2971,-1203051.0,-9.591240875912408,627388.0,137.0
TRANSFER AGENT,0,2972,-1202218.0,12.072463768115941,627457.0,69.0
TRANSFER AGENT,0,2973,-1201383.0,12.462686567164178,627524.0,67.0
TRANSFER AGENT,0,2974,-1200548.0,12.462686567164178,627591.0,67.0
TRANSFER AGENT,0,2975,-1199712.0,12.666666666666666,627657.0,66.0
TRANSFER AGENT,0,2976,-1198878.0,12.264705882352942,627725.0,68.0
TRANSFER AGENT,0,2977,-1200465.0,-14.044247787610619,627838.0,113.0
TRANSFER AGENT,0,2978,-1199660.0,8.29896907216495,627935.0,97.0
TRANSFER AGENT,0,2979,-1198953.0,7.364583333333333,628031.0,96.0
TRANSFER AGENT,0,2980,-1198122.0,11.704225352112676,628102.0,71.0
TRANSFER AGENT,0,2981,-1197292.0,11.527777777777779,628174.0,72.0
TRANSFER AGENT,0,2982,-1196462.0,11.527777777777779,628246.0,72.0
TRANSFER AGENT,0,2983,-1195627.0,12.462686567164178,628313.0,67.0
TRANSFER AGENT,0,2984,-1194791.0,12.666666666666666,628379.0,66.0
TRANSFER AGENT,0,2985,-1195975.0,-11.169811320754716,628485.0,106.0
TRANSFER AGENT,0,2986,-1195139.0,12.666666666666666,628551.0,66.0
TRANSFER AGENT,0,2987,-1194302.0,12.876923076923077,628616.0,65.0
TRANSFER AGENT,0,2988,-1193469.0,12.072463768115941,628685.0,69.0
TRANSFER AGENT,0,2989,-1192634.0,12.462686567164178,628752.0,67.0
TRANSFER AGENT,0,2990,-1191798.0,12.666666666666666,628818.0,66.0
TRANSFER AGENT,0,2991,-1191064.0,10.63768115942029,628887.0,69.0
TRANSFER AGENT,0,2992,-1190231.0,12.072463768115941,628956.0,69.0
TRANSFER AGENT,0,2993,-1189403.0,11.18918918918919,629030.0,74.0
TRANSFER AGENT,0,2994,-1188568.0,12.462686567164178,629097.0,67.0
TRANSFER AGENT,0,2995,-1187736.0,11.885714285714286,629167.0,70.0
TRANSFER AGENT,0,2996,-1186901.0,12.462686567164178,629234.0,67.0
TRANSFER AGENT,0,2997,-1186069.0,11.885714285714286,629304.0,70.0
TRANSFER AGENT,0,2998,-1185233.0,12.666666666666666,629370.0,66.0
TRANSFER AGENT,0,2999,-1184505.0,9.706666666666667,629445.0,75.0
TRANSFER AGENT,0,3000,-1183690.0,9.367816091954023,629532.0,87.0
TRANSFER AGENT,0,3001,-1184871.0,-11.466019417475728,629635.0,103.0
TRANSFER AGENT,0,3002,-1184042.0,11.356164383561644,629708.0,73.0
TRANSFER AGENT,0,3003,-1183208.0,12.264705882352942,629776.0,68.0
TRANSFER AGENT,0,3004,-1182378.0,11.527777777777779,629848.0,72.0
TRANSFER AGENT,0,3005,-1181773.0,6.111111111111111,629947.0,99.0
TRANSFER AGENT,0,3006,-1181043.0,10.0,630020.0,73.0
TRANSFER AGENT,0,3007,-1180206.0,12.876923076923077,630085.0,65.0
TRANSFER AGENT,0,3008,-1179369.0,12.876923076923077,630150.0,65.0
TRANSFER AGENT,0,3009,-1178543.0,10.868421052631579,630226.0,76.0
TRANSFER AGENT,0,3010,-1177717.0,10.868421052631579,630302.0,76.0
TRANSFER AGENT,0,3011,-1176881.0,12.666666666666666,630368.0,66.0
TRANSFER AGENT,0,3012,-1176046.0,12.462686567164178,630435.0,67.0
TRANSFER AGENT,0,3013,-1175212.0,12.264705882352942,630503.0,68.0
TRANSFER AGENT,0,3014,-1174375.0,12.876923076923077,630568.0,65.0
TRANSFER AGENT,0,3015,-1173539.0,12.666666666666666,630634.0,66.0
TRANSFER AGENT,0,3016,-1174720.0,-11.466019417475728,630737.0,103.0
TRANSFER AGENT,0,3017,-1176401.0,-15.564814814814815,630845.0,108.0
TRANSFER AGENT,0,3018,-1175568.0,12.072463768115941,630914.0,69.0
TRANSFER AGENT,0,3019,-1174736.0,11.885714285714286,630984.0,70.0
TRANSFER AGENT,0,3020,-1173903.0,12.072463768115941,631053.0,69.0
TRANSFER AGENT,0,3021,-1173067.0,12.666666666666666,631119.0,66.0
TRANSFER AGENT,0,3022,-1172234.0,12.072463768115941,631188.0,69.0
TRANSFER AGENT,0,3023,-1171400.0,12.264705882352942,631256.0,68.0
TRANSFER AGENT,0,3024,-1170566.0,12.264705882352942,631324.0,68.0
TRANSFER AGENT,0,3025,-1171850.0,-12.0,631431.0,107.0
TRANSFER AGENT,0,3026,-1171015.0,12.462686567164178,631498.0,67.0
TRANSFER AGENT,0,3027,-1170285.0,10.0,631571.0,73.0
TRANSFER AGENT,0,3028,-1169454.0,11.704225352112676,631642.0,71.0
TRANSFER AGENT,0,3029,-1170732.0,-12.653465346534654,631743.0,101.0
TRANSFER AGENT,0,3030,-1169899.0,12.072463768115941,631812.0,69.0
TRANSFER AGENT,0,3031,-1169066.0,12.072463768115941,631881.0,69.0
TRANSFER AGENT,0,3032,-1168237.0,11.356164383561644,631954.0,73.0
TRANSFER AGENT,0,3033,-1167407.0,11.527777777777779,632026.0,72.0
TRANSFER AGENT,0,3034,-1166572.0,12.462686567164178,632093.0,67.0
TRANSFER AGENT,0,3035,-1165739.0,12.072463768115941,632162.0,69.0
TRANSFER AGENT,0,3036,-1164903.0,12.666666666666666,632228.0,66.0
TRANSFER AGENT,0,3037,-1165946.0,-6.398773006134969,632391.0,163.0
TRANSFER AGENT,0,3038,-1165112.0,12.264705882352942,632459.0,68.0
TRANSFER AGENT,0,3039,-1166254.0,-7.006134969325154,632622.0,163.0
TRANSFER AGENT,0,3040,-1165430.0,10.564102564102564,632700.0,78.0
TRANSFER AGENT,0,3041,-1164597.0,12.072463768115941,632769.0,69.0
TRANSFER AGENT,0,3042,-1163768.0,11.356164383561644,632842.0,73.0
TRANSFER AGENT,0,3043,-1162932.0,12.666666666666666,632908.0,66.0
TRANSFER AGENT,0,3044,-1162201.0,10.152777777777779,632980.0,72.0
TRANSFER AGENT,0,3045,-1163614.0,-10.313868613138686,633117.0,137.0
TRANSFER AGENT,0,3046,-1163720.0,-0.905982905982906,633234.0,117.0
TRANSFER AGENT,0,3047,-1162981.0,11.546875,633298.0,64.0
TRANSFER AGENT,0,3048,-1162146.0,12.462686567164178,633365.0,67.0
TRANSFER AGENT,0,3049,-1161312.0,12.264705882352942,633433.0,68.0
TRANSFER AGENT,0,3050,-1160476.0,12.666666666666666,633499.0,66.0
TRANSFER AGENT,0,3051,-1159743.0,10.471428571428572,633569.0,70.0
TRANSFER AGENT,0,3052,-1158906.0,12.876923076923077,633634.0,65.0
TRANSFER AGENT,0,3053,-1158070.0,12.666666666666666,633700.0,66.0
TRANSFER AGENT,0,3054,-1157234.0,12.666666666666666,633766.0,66.0
TRANSFER AGENT,0,3055,-1156400.0,12.264705882352942,633834.0,68.0
TRANSFER AGENT,0,3056,-1155565.0,12.462686567164178,633901.0,67.0
TRANSFER AGENT,0,3057,-1154732.0,12.072463768115941,633970.0,69.0
TRANSFER AGENT,0,3058,-1155532.0,-6.779661016949152,634088.0,118.0
TRANSFER AGENT,0,3059,-1154697.0,12.462686567164178,634155.0,67.0
TRANSFER AGENT,0,3060,-1153863.0,12.264705882352942,634223.0,68.0
TRANSFER AGENT,0,3061,-1153032.0,11.704225352112676,634294.0,71.0
TRANSFER AGENT,0,3062,-1152197.0,12.462686567164178,634361.0,67.0
TRANSFER AGENT,0,3063,-1153394.0,-10.058823529411764,634480.0,119.0
TRANSFER AGENT,0,3064,-1152554.0,13.548387096774194,634542.0,62.0
TRANSFER AGENT,0,3065,-1151718.0,12.666666666666666,634608.0,66.0
TRANSFER AGENT,0,3066,-1150883.0,12.462686567164178,634675.0,67.0
TRANSFER AGENT,0,3067,-1150050.0,12.072463768115941,634744.0,69.0
TRANSFER AGENT,0,3068,-1149216.0,12.264705882352942,634812.0,68.0
TRANSFER AGENT,0,3069,-1148380.0,12.666666666666666,634878.0,66.0
TRANSFER AGENT,0,3070,-1147545.0,12.462686567164178,634945.0,67.0
TRANSFER AGENT,0,3071,-1146714.0,11.704225352112676,635016.0,71.0
TRANSFER AGENT,0,3072,-1145878.0,12.666666666666666,635082.0,66.0
TRANSFER AGENT,0,3073,-1145044.0,12.264705882352942,635150.0,68.0
TRANSFER AGENT,0,3074,-1145640.0,-5.321428571428571,635262.0,112.0
TRANSFER AGENT,0,3075,-1144805.0,12.462686567164178,635329.0,67.0
TRANSFER AGENT,0,3076,-1143972.0,12.072463768115941,635398.0,69.0
TRANSFER AGENT,0,3077,-1143147.0,10.714285714285714,635475.0,77.0
